segment_id,track_sample_id,original_audio,label,label_id,genre,generator,split,cache_index
seg_005362,sample_01793,Bizzy - The Tleilaxu Music Machine,FAKE,1,Electronic,songgen,test,5362
seg_005363,sample_01793,Bizzy - The Tleilaxu Music Machine,FAKE,1,Electronic,songgen,test,5363
seg_005364,sample_01794,Clay Heart - Nihilore,FAKE,1,Electronic,songgen,train,5364
seg_005365,sample_01794,Clay Heart - Nihilore,FAKE,1,Electronic,songgen,train,5365
seg_005366,sample_01795,Cloudy - Subway Sonicbeat,FAKE,1,Electronic,songgen,train,5366
seg_005367,sample_01795,Cloudy - Subway Sonicbeat,FAKE,1,Electronic,songgen,train,5367
seg_005368,sample_01796,Cold Chains - Rolemusic,FAKE,1,Electronic,songgen,train,5368
seg_005369,sample_01796,Cold Chains - Rolemusic,FAKE,1,Electronic,songgen,train,5369
seg_005370,sample_01797,Coliidae - K.D. Expression,FAKE,1,Electronic,songgen,train,5370
seg_005371,sample_01797,Coliidae - K.D. Expression,FAKE,1,Electronic,songgen,train,5371
seg_005372,sample_01798,CopperNickle - UncleBibby,FAKE,1,Electronic,songgen,val,5372
seg_005373,sample_01798,CopperNickle - UncleBibby,FAKE,1,Electronic,songgen,val,5373
seg_005374,sample_01799,Dance Harder - Three Chain Links,FAKE,1,Electronic,songgen,test,5374
seg_005375,sample_01799,Dance Harder - Three Chain Links,FAKE,1,Electronic,songgen,test,5375
seg_005376,sample_01800,Dance of the Martians (SynthStep Edit) - Maxim Kornyshev,FAKE,1,Electronic,songgen,train,5376
seg_005377,sample_01800,Dance of the Martians (SynthStep Edit) - Maxim Kornyshev,FAKE,1,Electronic,songgen,train,5377
seg_005378,sample_01801,Daylight Savings - My brother Daniel,FAKE,1,Electronic,songgen,val,5378
seg_005379,sample_01801,Daylight Savings - My brother Daniel,FAKE,1,Electronic,songgen,val,5379
seg_005380,sample_01802,Dreams - ENDRUDARK,FAKE,1,Electronic,songgen,train,5380
seg_005381,sample_01802,Dreams - ENDRUDARK,FAKE,1,Electronic,songgen,train,5381
seg_005382,sample_01803,Dr Deimos-Scribble - Mizuki's Last Chance/Dr Deimos,FAKE,1,Electronic,songgen,train,5382
seg_005383,sample_01803,Dr Deimos-Scribble - Mizuki's Last Chance/Dr Deimos,FAKE,1,Electronic,songgen,train,5383
seg_005384,sample_01804,Edge - Mystery Mammal,FAKE,1,Electronic,songgen,train,5384
seg_005385,sample_01804,Edge - Mystery Mammal,FAKE,1,Electronic,songgen,train,5385
seg_005386,sample_01805,Empower Thee - vargero,FAKE,1,Electronic,songgen,train,5386
seg_005387,sample_01805,Empower Thee - vargero,FAKE,1,Electronic,songgen,train,5387
seg_005388,sample_01806,Endless - The Birth and Death of Silence,FAKE,1,Electronic,songgen,train,5388
seg_005389,sample_01806,Endless - The Birth and Death of Silence,FAKE,1,Electronic,songgen,train,5389
seg_005390,sample_01807,End of the Line - H-LR,FAKE,1,Electronic,songgen,train,5390
seg_005391,sample_01807,End of the Line - H-LR,FAKE,1,Electronic,songgen,train,5391
seg_005392,sample_01808,End titles - Itsensäsyöjät,FAKE,1,Electronic,songgen,test,5392
seg_005393,sample_01808,End titles - Itsensäsyöjät,FAKE,1,Electronic,songgen,test,5393
seg_005394,sample_01809,Enthalpy - Rolemusic,FAKE,1,Electronic,songgen,train,5394
seg_005395,sample_01809,Enthalpy - Rolemusic,FAKE,1,Electronic,songgen,train,5395
seg_005396,sample_01810,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,FAKE,1,Electronic,songgen,val,5396
seg_005397,sample_01810,Fifth Ramble - From the album Keith [RSVP007] - My brother Daniel,FAKE,1,Electronic,songgen,val,5397
seg_005398,sample_01811,Flashback - Seclorance,FAKE,1,Electronic,songgen,train,5398
seg_005399,sample_01811,Flashback - Seclorance,FAKE,1,Electronic,songgen,train,5399
seg_005400,sample_01812,Fleslit - Fleslit,FAKE,1,Electronic,songgen,train,5400
seg_005401,sample_01812,Fleslit - Fleslit,FAKE,1,Electronic,songgen,train,5401
seg_005402,sample_01813,Fly 2 - Andre Jetson,FAKE,1,Electronic,songgen,train,5402
seg_005403,sample_01813,Fly 2 - Andre Jetson,FAKE,1,Electronic,songgen,train,5403
seg_005404,sample_01814,Four and a Half Tatami - Nihilore,FAKE,1,Electronic,songgen,train,5404
seg_005405,sample_01814,Four and a Half Tatami - Nihilore,FAKE,1,Electronic,songgen,train,5405
seg_005406,sample_01815,Fuckaboing - RoccoW,FAKE,1,Electronic,songgen,test,5406
seg_005407,sample_01815,Fuckaboing - RoccoW,FAKE,1,Electronic,songgen,test,5407
seg_005408,sample_01816,"Go On, Then - Jim Rooster",FAKE,1,Electronic,songgen,train,5408
seg_005409,sample_01816,"Go On, Then - Jim Rooster",FAKE,1,Electronic,songgen,train,5409
seg_005410,sample_01817,Hammer and a Nail - Vienna Ditto,FAKE,1,Electronic,songgen,train,5410
seg_005411,sample_01817,Hammer and a Nail - Vienna Ditto,FAKE,1,Electronic,songgen,train,5411
seg_005412,sample_01818,If You're Ther - Nicola Ratti,FAKE,1,Electronic,songgen,val,5412
seg_005413,sample_01818,If You're Ther - Nicola Ratti,FAKE,1,Electronic,songgen,val,5413
seg_005414,sample_01819,Improvisation - Broken Chord,FAKE,1,Electronic,songgen,train,5414
seg_005415,sample_01819,Improvisation - Broken Chord,FAKE,1,Electronic,songgen,train,5415
seg_005416,sample_01820,Introduction beats - Itsensäsyöjät,FAKE,1,Electronic,songgen,train,5416
seg_005417,sample_01820,Introduction beats - Itsensäsyöjät,FAKE,1,Electronic,songgen,train,5417
seg_005418,sample_01821,It Can't Be Bargained With - Three Chain Links,FAKE,1,Electronic,songgen,train,5418
seg_005419,sample_01821,It Can't Be Bargained With - Three Chain Links,FAKE,1,Electronic,songgen,train,5419
seg_005420,sample_01822,I Know His Blood - Vienna Ditto,FAKE,1,Electronic,songgen,train,5420
seg_005421,sample_01822,I Know His Blood - Vienna Ditto,FAKE,1,Electronic,songgen,train,5421
seg_005422,sample_01823,Jangus (inspired by ToeJam and Earl) - UncleBibby,FAKE,1,Electronic,songgen,train,5422
seg_005423,sample_01823,Jangus (inspired by ToeJam and Earl) - UncleBibby,FAKE,1,Electronic,songgen,train,5423
seg_005424,sample_01824,Key trick - Krisa,FAKE,1,Electronic,songgen,train,5424
seg_005425,sample_01824,Key trick - Krisa,FAKE,1,Electronic,songgen,train,5425
seg_005426,sample_01825,Killing Bosses - Gumbel,FAKE,1,Electronic,songgen,train,5426
seg_005427,sample_01825,Killing Bosses - Gumbel,FAKE,1,Electronic,songgen,train,5427
seg_005428,sample_01826,Kumorizoranohajimarutokoro - Hosomi,FAKE,1,Electronic,songgen,val,5428
seg_005429,sample_01826,Kumorizoranohajimarutokoro - Hosomi,FAKE,1,Electronic,songgen,val,5429
seg_005430,sample_01827,Laika - NGC 1365,FAKE,1,Electronic,songgen,train,5430
seg_005431,sample_01827,Laika - NGC 1365,FAKE,1,Electronic,songgen,train,5431
seg_005432,sample_01828,La Nina Blanca - Vienna Ditto,FAKE,1,Electronic,songgen,train,5432
seg_005433,sample_01828,La Nina Blanca - Vienna Ditto,FAKE,1,Electronic,songgen,train,5433
seg_005434,sample_01829,Let's Start Out Slow - RoccoW,FAKE,1,Electronic,songgen,test,5434
seg_005435,sample_01829,Let's Start Out Slow - RoccoW,FAKE,1,Electronic,songgen,test,5435
seg_005436,sample_01830,Let You're Body Move - D SMILEZ,FAKE,1,Electronic,songgen,test,5436
seg_005437,sample_01830,Let You're Body Move - D SMILEZ,FAKE,1,Electronic,songgen,test,5437
seg_005438,sample_01831,Liar Liar Quietly - Vienna Ditto,FAKE,1,Electronic,songgen,train,5438
seg_005439,sample_01831,Liar Liar Quietly - Vienna Ditto,FAKE,1,Electronic,songgen,train,5439
seg_005440,sample_01832,Liberosis - Nihilore,FAKE,1,Electronic,songgen,train,5440
seg_005441,sample_01832,Liberosis - Nihilore,FAKE,1,Electronic,songgen,train,5441
seg_005442,sample_01833,Little Fingers - Vienna Ditto,FAKE,1,Electronic,songgen,train,5442
seg_005443,sample_01833,Little Fingers - Vienna Ditto,FAKE,1,Electronic,songgen,train,5443
seg_005444,sample_01834,Lost In The Music (D-Smilez Mix) - D SMILEZ,FAKE,1,Electronic,songgen,train,5444
seg_005445,sample_01834,Lost In The Music (D-Smilez Mix) - D SMILEZ,FAKE,1,Electronic,songgen,train,5445
seg_005446,sample_01835,Loved Ones - Rowan Box,FAKE,1,Electronic,songgen,val,5446
seg_005447,sample_01835,Loved Ones - Rowan Box,FAKE,1,Electronic,songgen,val,5447
seg_005448,sample_01836,Morning Bell - Nihilore,FAKE,1,Electronic,songgen,val,5448
seg_005449,sample_01836,Morning Bell - Nihilore,FAKE,1,Electronic,songgen,val,5449
seg_005450,sample_01837,mystery team 2090 - Jesse Futerman,FAKE,1,Electronic,songgen,val,5450
seg_005451,sample_01837,mystery team 2090 - Jesse Futerman,FAKE,1,Electronic,songgen,val,5451
seg_005452,sample_01838,Night Drive - Decktonic,FAKE,1,Electronic,songgen,val,5452
seg_005453,sample_01838,Night Drive - Decktonic,FAKE,1,Electronic,songgen,val,5453
seg_005454,sample_01839,Night Owl - Broke For Free,FAKE,1,Electronic,songgen,test,5454
seg_005455,sample_01839,Night Owl - Broke For Free,FAKE,1,Electronic,songgen,test,5455
seg_005456,sample_01840,Noam Chomsky's Corporate Carbohydrate Surprise - Quelle Fromage,FAKE,1,Electronic,songgen,train,5456
seg_005457,sample_01840,Noam Chomsky's Corporate Carbohydrate Surprise - Quelle Fromage,FAKE,1,Electronic,songgen,train,5457
seg_005458,sample_01841,"November 25, 2007 - Kenneth Kirschner",FAKE,1,Electronic,songgen,train,5458
seg_005459,sample_01841,"November 25, 2007 - Kenneth Kirschner",FAKE,1,Electronic,songgen,train,5459
seg_005460,sample_01842,Nuo Maisemat - Paavoharju,FAKE,1,Electronic,songgen,val,5460
seg_005461,sample_01842,Nuo Maisemat - Paavoharju,FAKE,1,Electronic,songgen,val,5461
seg_005462,sample_01843,Ohtli - Seclorance,FAKE,1,Electronic,songgen,train,5462
seg_005463,sample_01843,Ohtli - Seclorance,FAKE,1,Electronic,songgen,train,5463
seg_005464,sample_01844,Okiirobo Navigation System - Henry Homesweet,FAKE,1,Electronic,songgen,train,5464
seg_005465,sample_01844,Okiirobo Navigation System - Henry Homesweet,FAKE,1,Electronic,songgen,train,5465
seg_005466,sample_01845,Only Instrumental - Broke For Free,FAKE,1,Electronic,songgen,train,5466
seg_005467,sample_01845,Only Instrumental - Broke For Free,FAKE,1,Electronic,songgen,train,5467
seg_005468,sample_01846,OOOTHERSIDE - Liquid Paper - Mike B. Fort,FAKE,1,Electronic,songgen,train,5468
seg_005469,sample_01846,OOOTHERSIDE - Liquid Paper - Mike B. Fort,FAKE,1,Electronic,songgen,train,5469
seg_005470,sample_01847,OOOTHERSIDE - This Time - Mike B. Fort,FAKE,1,Electronic,songgen,train,5470
seg_005471,sample_01847,OOOTHERSIDE - This Time - Mike B. Fort,FAKE,1,Electronic,songgen,train,5471
seg_005472,sample_01848,OST 04 Ship under attack - sawsquarenoise,FAKE,1,Electronic,songgen,train,5472
seg_005473,sample_01848,OST 04 Ship under attack - sawsquarenoise,FAKE,1,Electronic,songgen,train,5473
seg_005474,sample_01849,Paris - Fleslit,FAKE,1,Electronic,songgen,train,5474
seg_005475,sample_01849,Paris - Fleslit,FAKE,1,Electronic,songgen,train,5475
seg_005476,sample_01850,Pista Afuera - Epstein,FAKE,1,Electronic,songgen,test,5476
seg_005477,sample_01850,Pista Afuera - Epstein,FAKE,1,Electronic,songgen,test,5477
seg_005478,sample_01851,Ponky McFonky - My brother Daniel,FAKE,1,Electronic,songgen,train,5478
seg_005479,sample_01851,Ponky McFonky - My brother Daniel,FAKE,1,Electronic,songgen,train,5479
seg_005480,sample_01852,Promo Mix Vocal Edit (Luv Dub Mix) - Pierlo,FAKE,1,Electronic,songgen,train,5480
seg_005481,sample_01852,Promo Mix Vocal Edit (Luv Dub Mix) - Pierlo,FAKE,1,Electronic,songgen,train,5481
seg_005482,sample_01853,Realize Me - Jim Rooster,FAKE,1,Electronic,songgen,test,5482
seg_005483,sample_01853,Realize Me - Jim Rooster,FAKE,1,Electronic,songgen,test,5483
seg_005484,sample_01854,Resistentialism - Nihilore,FAKE,1,Electronic,songgen,test,5484
seg_005485,sample_01854,Resistentialism - Nihilore,FAKE,1,Electronic,songgen,test,5485
seg_005486,sample_01855,Robot Heart - Mystery Mammal,FAKE,1,Electronic,songgen,train,5486
seg_005487,sample_01855,Robot Heart - Mystery Mammal,FAKE,1,Electronic,songgen,train,5487
seg_005488,sample_01856,Rolling On - Avaren,FAKE,1,Electronic,songgen,train,5488
seg_005489,sample_01856,Rolling On - Avaren,FAKE,1,Electronic,songgen,train,5489
seg_005490,sample_01857,Running Free - Michett featuring Kalipluche,FAKE,1,Electronic,songgen,train,5490
seg_005491,sample_01857,Running Free - Michett featuring Kalipluche,FAKE,1,Electronic,songgen,train,5491
seg_005492,sample_01858,Scape from the city - Rolemusic,FAKE,1,Electronic,songgen,train,5492
seg_005493,sample_01858,Scape from the city - Rolemusic,FAKE,1,Electronic,songgen,train,5493
seg_005494,sample_01859,SD (Ill Mix) - H-LR,FAKE,1,Electronic,songgen,val,5494
seg_005495,sample_01859,SD (Ill Mix) - H-LR,FAKE,1,Electronic,songgen,val,5495
seg_005496,sample_01860,Seppuku Bot - Decktonic,FAKE,1,Electronic,songgen,train,5496
seg_005497,sample_01861,Set Fire to Creation - Nihilore,FAKE,1,Electronic,songgen,test,5497
seg_005498,sample_01861,Set Fire to Creation - Nihilore,FAKE,1,Electronic,songgen,test,5498
seg_005499,sample_01862,shmoove - epsilon not,FAKE,1,Electronic,songgen,train,5499
seg_005500,sample_01862,shmoove - epsilon not,FAKE,1,Electronic,songgen,train,5500
seg_005501,sample_01863,Slot - Neotnas,FAKE,1,Electronic,songgen,train,5501
seg_005502,sample_01863,Slot - Neotnas,FAKE,1,Electronic,songgen,train,5502
seg_005503,sample_01864,some dextromethorphan - Jeva,FAKE,1,Electronic,songgen,val,5503
seg_005504,sample_01864,some dextromethorphan - Jeva,FAKE,1,Electronic,songgen,val,5504
seg_005505,sample_01865,Straw Fields - Rolemusic,FAKE,1,Electronic,songgen,train,5505
seg_005506,sample_01865,Straw Fields - Rolemusic,FAKE,1,Electronic,songgen,train,5506
seg_005507,sample_01866,Strongbreeze - Rowan Box,FAKE,1,Electronic,songgen,train,5507
seg_005508,sample_01866,Strongbreeze - Rowan Box,FAKE,1,Electronic,songgen,train,5508
seg_005509,sample_01867,Sturgeon's Law - Nihilore,FAKE,1,Electronic,songgen,val,5509
seg_005510,sample_01867,Sturgeon's Law - Nihilore,FAKE,1,Electronic,songgen,val,5510
seg_005511,sample_01868,Support Me in This Moment That I'm About To Lose Heart - Nihilore,FAKE,1,Electronic,songgen,test,5511
seg_005512,sample_01868,Support Me in This Moment That I'm About To Lose Heart - Nihilore,FAKE,1,Electronic,songgen,test,5512
seg_005513,sample_01869,Take Your Fingers - Michael Fakesch,FAKE,1,Electronic,songgen,train,5513
seg_005514,sample_01869,Take Your Fingers - Michael Fakesch,FAKE,1,Electronic,songgen,train,5514
seg_005515,sample_01870,Tapes - Gumbel,FAKE,1,Electronic,songgen,train,5515
seg_005516,sample_01870,Tapes - Gumbel,FAKE,1,Electronic,songgen,train,5516
seg_005517,sample_01871,Tartu Tähän Hetkeen - Paavoharju,FAKE,1,Electronic,songgen,train,5517
seg_005518,sample_01871,Tartu Tähän Hetkeen - Paavoharju,FAKE,1,Electronic,songgen,train,5518
seg_005519,sample_01872,The Adventures Of Roderick Random - Maps And Diagrams,FAKE,1,Electronic,songgen,test,5519
seg_005520,sample_01872,The Adventures Of Roderick Random - Maps And Diagrams,FAKE,1,Electronic,songgen,test,5520
seg_005521,sample_01873,The Big House - Jason Shaw,FAKE,1,Electronic,songgen,train,5521
seg_005522,sample_01873,The Big House - Jason Shaw,FAKE,1,Electronic,songgen,train,5522
seg_005523,sample_01874,The Boss - Multifaros,FAKE,1,Electronic,songgen,train,5523
seg_005524,sample_01874,The Boss - Multifaros,FAKE,1,Electronic,songgen,train,5524
seg_005525,sample_01875,The Courtyard - Uncle Bibby,FAKE,1,Electronic,songgen,train,5525
seg_005526,sample_01875,The Courtyard - Uncle Bibby,FAKE,1,Electronic,songgen,train,5526
seg_005527,sample_01876,The Factory - Multifaros,FAKE,1,Electronic,songgen,train,5527
seg_005528,sample_01876,The Factory - Multifaros,FAKE,1,Electronic,songgen,train,5528
seg_005529,sample_01877,The Front Yard - HarleyLikesMusic,FAKE,1,Electronic,songgen,train,5529
seg_005530,sample_01877,The Front Yard - HarleyLikesMusic,FAKE,1,Electronic,songgen,train,5530
seg_005531,sample_01878,The Secret Garden - Barbarix,FAKE,1,Electronic,songgen,test,5531
seg_005532,sample_01878,The Secret Garden - Barbarix,FAKE,1,Electronic,songgen,test,5532
seg_005533,sample_01879,The Stairway - WarpToken,FAKE,1,Electronic,songgen,val,5533
seg_005534,sample_01879,The Stairway - WarpToken,FAKE,1,Electronic,songgen,val,5534
seg_005535,sample_01880,Three Bird - My brother Daniel,FAKE,1,Electronic,songgen,val,5535
seg_005536,sample_01880,Three Bird - My brother Daniel,FAKE,1,Electronic,songgen,val,5536
seg_005537,sample_01881,Timen Passing By - Jason Shaw,FAKE,1,Electronic,songgen,val,5537
seg_005538,sample_01881,Timen Passing By - Jason Shaw,FAKE,1,Electronic,songgen,val,5538
seg_005539,sample_01882,Time Up - ENDRUDARK,FAKE,1,Electronic,songgen,train,5539
seg_005540,sample_01882,Time Up - ENDRUDARK,FAKE,1,Electronic,songgen,train,5540
seg_005541,sample_01883,Topam - Twin Heads,FAKE,1,Electronic,songgen,train,5541
seg_005542,sample_01883,Topam - Twin Heads,FAKE,1,Electronic,songgen,train,5542
seg_005543,sample_01884,TTL - Twin Heads,FAKE,1,Electronic,songgen,train,5543
seg_005544,sample_01884,TTL - Twin Heads,FAKE,1,Electronic,songgen,train,5544
seg_005545,sample_01885,Ugh! Humans Can Join - Mystery Mammal,FAKE,1,Electronic,songgen,test,5545
seg_005546,sample_01885,Ugh! Humans Can Join - Mystery Mammal,FAKE,1,Electronic,songgen,test,5546
seg_005547,sample_01886,Ugly - Vienna Ditto,FAKE,1,Electronic,songgen,train,5547
seg_005548,sample_01886,Ugly - Vienna Ditto,FAKE,1,Electronic,songgen,train,5548
seg_005549,sample_01887,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,FAKE,1,Electronic,songgen,val,5549
seg_005550,sample_01887,Understand That This Is A Dream - From the album Modulating Coil [RSVP008] - Forrest James,FAKE,1,Electronic,songgen,val,5550
seg_005551,sample_01888,Unexpected Little Happenings - UltraCat,FAKE,1,Electronic,songgen,train,5551
seg_005552,sample_01888,Unexpected Little Happenings - UltraCat,FAKE,1,Electronic,songgen,train,5552
seg_005553,sample_01889,Vanishing Horizon - Jason Shaw,FAKE,1,Electronic,songgen,train,5553
seg_005554,sample_01889,Vanishing Horizon - Jason Shaw,FAKE,1,Electronic,songgen,train,5554
seg_005555,sample_01890,Westside Chillers - Little Glass Men,FAKE,1,Electronic,songgen,val,5555
seg_005556,sample_01890,Westside Chillers - Little Glass Men,FAKE,1,Electronic,songgen,val,5556
seg_005557,sample_01891,When I Was Taller - Dan Deacon,FAKE,1,Electronic,songgen,train,5557
seg_005558,sample_01891,When I Was Taller - Dan Deacon,FAKE,1,Electronic,songgen,train,5558
seg_005559,sample_01892,When Will We Ever Learn - Ontayso,FAKE,1,Electronic,songgen,train,5559
seg_005560,sample_01892,When Will We Ever Learn - Ontayso,FAKE,1,Electronic,songgen,train,5560
seg_005561,sample_01893,Yurtology - Michett,FAKE,1,Electronic,songgen,test,5561
seg_005562,sample_01893,Yurtology - Michett,FAKE,1,Electronic,songgen,test,5562
seg_005563,sample_01894,Z-Saber (feat Jake Allison) - Decktonic,FAKE,1,Electronic,songgen,train,5563
seg_005564,sample_01894,Z-Saber (feat Jake Allison) - Decktonic,FAKE,1,Electronic,songgen,train,5564
seg_005565,sample_01895,Agora - Malaventura,FAKE,1,Pop,songgen,val,5565
seg_005566,sample_01895,Agora - Malaventura,FAKE,1,Pop,songgen,val,5566
seg_005567,sample_01896,"Autopsy - Oh Yeah, the Future",FAKE,1,Pop,songgen,train,5567
seg_005568,sample_01896,"Autopsy - Oh Yeah, the Future",FAKE,1,Pop,songgen,train,5568
seg_005569,sample_01897,Breeze Funk - Malaventura,FAKE,1,Pop,songgen,train,5569
seg_005570,sample_01897,Breeze Funk - Malaventura,FAKE,1,Pop,songgen,train,5570
seg_005571,sample_01898,Busby Berkeley - Ergo Phizmiz,FAKE,1,Pop,songgen,train,5571
seg_005572,sample_01898,Busby Berkeley - Ergo Phizmiz,FAKE,1,Pop,songgen,train,5572
seg_005573,sample_01899,Celia - Ergo Phizmiz,FAKE,1,Pop,songgen,train,5573
